Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2012","2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2013","2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2014","2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2015","2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2016","2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2017","2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2018","2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2019","2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2020","2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2000","2000","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20002002","2000-2002","millions","18.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2001","2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20012003","2001-2003","millions","16.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2002","2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20022004","2002-2004","millions","14.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2003","2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20032005","2003-2005","millions","12.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2004","2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20042006","2004-2006","millions","12.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2005","2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20052007","2005-2007","millions","11.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2006","2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20062008","2006-2008","millions","10.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2007","2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20072009","2007-2009","millions","9.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2008","2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20082010","2008-2010","millions","8.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2009","2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20092011","2009-2011","millions","7.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2010","2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20102012","2010-2012","millions","6.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2011","2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","20112013","2011-2013","millions","6.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210011","Number of people undernourished (million) (3-year average)","2012","2012","","","","",""
