Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","130.229147","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","148.426258","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","32.30246","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","34.22994","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","37.27169","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","44.79467","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","46.84874","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","47.30037","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","47.45798","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","52.05925","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","58.79824","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","61.22728","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","64.51561","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","70.92406","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","77.68019","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","84.85165","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","91.8213","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.0435","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","114.4967","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","112.0455","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","115.0464","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","119.15546","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","133.208033","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","148.854914","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","32.35414","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","34.62359","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","38.31158","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","45.00075","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","46.74097","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","47.42822","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","47.87556","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","52.33004","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","59.20409","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","61.17204","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","65.73476","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","71.32135","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","78.73654","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","85.72559","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","92.24362","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.8216","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","114.4394","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","111.9896","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","115.725","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","119.220218","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","135.798369","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","","","",""
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","32.33149","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","35.07716","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","40.5528","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","45.11326","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","46.73646","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","47.84557","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","48.37836","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","52.71199","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","59.56508","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","61.52694","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","67.19425","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","72.09157","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","79.35863","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","86.20563","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","92.95387","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","103.6849","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","114.2105","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","111.5641","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","116.1764","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","120.062077","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","139.230564","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","","","",""
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","32.1763","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","35.27359","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","42.13834","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","45.28913","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","47.04017","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","47.97477","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","48.56686","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","53.79788","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","59.77973","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","61.67463","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","68.08105","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","72.97836","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","80.17597","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","86.97292","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","93.95769","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105.2402","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","114.3018","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","112.1666","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","116.6876","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","124.141857","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","141.626625","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","","","",""
"CP","Consumer Price Indices","076","Brazil","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","37.08505","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","39.28128","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","42.27447","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","48.39031","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","52.1199","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","55.98059","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","59.17145","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","60.93938","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","63.71912","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","67.4399","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","70.5368","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","74.76406","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","79.41289","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","84.30022","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","89.00845","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","95.36163","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","105.5709","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","111.2231","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","114.3987","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","118.719","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","123.6954","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","129.3349","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","37.13331","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","39.46202","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","42.42667","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","49.15015","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","52.43776","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","56.31097","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","59.41413","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","61.20759","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","64.03141","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","67.81088","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","71.0869","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","75.36218","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","79.77019","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","84.80601","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","89.62258","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","96.52494","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","106.521","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","111.5902","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","114.7648","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","119.2294","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","124.0047","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","130.4472","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","37.21498","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","39.6119","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","42.68119","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","49.75477","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","52.68416","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","56.65435","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","59.66958","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","61.43403","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","64.33882","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","67.94638","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","71.45649","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","75.95753","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","79.9377","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","85.20461","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","90.44715","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","97.79915","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","106.9789","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","111.8691","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","114.8681","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","120.1236","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","124.0915","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","131.6604","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","37.37136","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","39.84159","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","43.02271","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","50.23736","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","52.87905","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","57.14714","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","59.79486","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","61.58762","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","64.69264","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","68.27259","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","71.86391","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","76.54243","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","80.44929","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","85.67327","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","91.05317","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","98.49356","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","107.6316","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","112.0257","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","115.1207","X","International reliable sources","base year is 2015"
